time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,mode,
168.464,2.83414,-3.43678,0.208554,0.998947,-0.0126093,-0.00352506,0.0439668,3.17331,-4.24276,0.0758256,0.9998,0.0140474,0.0127754,-0.0063101,0,
168.487,2.84332,-3.43581,0.207574,0.998968,-0.0115455,-0.00332292,0.0438022,3.18341,-4.24289,0.0755659,0.999799,0.0140453,0.0127777,-0.00647361,0,
168.545,2.86858,-3.43344,0.206814,0.998998,-0.0105701,-0.00316741,0.0433772,3.21005,-4.24322,0.0748799,0.999796,0.0140392,0.0127844,-0.00695285,0,
168.566,2.87849,-3.43244,0.205846,0.999012,-0.00964828,-0.00297555,0.0432695,3.22019,-4.24336,0.0746187,0.999794,0.0140373,0.0127865,-0.00710405,0,
168.624,2.90441,-3.43006,0.205068,0.999032,-0.00883334,-0.00282127,0.0429927,3.24702,-4.24373,0.0739271,0.999792,0.0140333,0.0127909,-0.00741487,0,
168.647,2.90441,-3.43006,0.205068,0.999032,-0.00883334,-0.00282127,0.0429927,3.25774,-4.24389,0.0736505,0.999789,0.0140277,0.012797,-0.00785007,0,
168.707,2.94109,-3.42671,0.203464,0.999212,-0.00736326,-0.00261177,0.038905,3.28524,-4.24431,0.0729406,0.999753,0.0139807,0.0128484,-0.0115189,0,
168.767,2.96793,-3.42452,0.202755,0.999309,-0.00662555,-0.00256521,0.0364853,3.3129,-4.24494,0.0722205,0.99972,0.013947,0.0128849,-0.0141356,0,
168.825,2.99372,-3.42262,0.202039,0.999438,-0.00608277,-0.00253486,0.0328552,3.3395,-4.24568,0.0715243,0.999661,0.0138992,0.0129365,-0.0178365,0,
168.847,3.00354,-3.42203,0.201188,0.999501,-0.0056908,-0.00254367,0.0309666,3.34962,-4.24604,0.0712573,0.999626,0.0138756,0.0129618,-0.0196571,0,
168.905,3.02886,-3.4205,0.200581,0.999611,-0.00534706,-0.00254544,0.0272621,3.37607,-4.24707,0.0705566,0.999542,0.0138248,0.0130159,-0.0235656,0,
168.928,3.03859,-3.42001,0.199846,0.999654,-0.00501399,-0.00256709,0.0256862,3.38664,-4.24756,0.0702743,0.999504,0.0138044,0.0130376,-0.0251311,0,
168.988,3.06481,-3.4187,0.199299,0.999772,-0.00472387,-0.00260198,0.0206709,3.4139,-4.24893,0.0695437,0.999362,0.0137373,0.0131083,-0.0302652,0,
169.048,3.09179,-3.41771,0.198721,0.999861,-0.00481923,-0.00247423,0.0157785,3.44146,-4.25059,0.068797,0.999208,0.0136752,0.013173,-0.0349822,0,
169.108,3.11863,-3.41695,0.198161,0.99992,-0.00466455,-0.00243661,0.0114675,3.46895,-4.2525,0.0680449,0.999051,0.0136194,0.0132308,-0.0392112,0,
169.168,3.14519,-3.41639,0.197616,0.999965,-0.00439383,-0.00244879,0.00669119,3.4962,-4.25464,0.0672931,0.998854,0.0135568,0.0132949,-0.0439257,0,
169.226,3.1714,-3.41611,0.197075,0.999983,-0.00417178,-0.00246631,0.00310357,3.52303,-4.25699,0.0665453,0.998689,0.0135087,0.0133438,-0.0475331,0,
169.249,3.18161,-3.41613,0.1964,0.999987,-0.00396181,-0.00247031,0.00183102,3.5336,-4.258,0.0662486,0.998633,0.0134931,0.0133595,-0.0486969,0,
169.308,3.20831,-3.4161,0.195924,0.99999,-0.00376707,-0.00245998,0.000451459,3.56109,-4.26067,0.0654749,0.998566,0.0134749,0.0133779,-0.0500588,0,
169.368,3.23545,-3.41614,0.195417,0.99999,-0.00357551,-0.00238576,-0.000900486,3.58874,-4.26344,0.0646948,0.998503,0.0134584,0.0133945,-0.0512871,0,
169.428,3.26258,-3.41627,0.194907,0.999989,-0.00346326,-0.00228172,-0.00197115,3.61639,-4.26628,0.0639126,0.998453,0.0134452,0.0134077,-0.0522684,0,
169.488,3.28989,-3.41645,0.194397,0.999987,-0.00328536,-0.00216868,-0.00339097,3.64422,-4.26919,0.0631236,0.998382,0.0134274,0.0134255,-0.0535961,0,
169.546,3.28989,-3.41645,0.194397,0.999987,-0.00328536,-0.00216868,-0.00339097,3.67077,-4.27204,0.0623691,0.99829,0.0134048,0.0134482,-0.0552785,0,
169.569,3.3265,-3.4169,0.193185,0.999978,-0.00299861,-0.00181009,-0.00566041,3.68132,-4.27321,0.0620684,0.998264,0.0133984,0.0134545,-0.0557493,0,
169.629,3.35336,-3.41727,0.192663,0.999971,-0.00289993,-0.00160549,-0.00682653,3.70862,-4.27626,0.0612891,0.998197,0.0133824,0.0134704,-0.0569352,0,
169.687,3.35336,-3.41727,0.192663,0.999971,-0.00289993,-0.00160549,-0.00682653,3.73518,-4.27929,0.0605292,0.998106,0.0133611,0.0134915,-0.058511,0,
169.709,3.37924,-3.4177,0.192157,0.99996,-0.00283477,-0.00139765,-0.00835982,3.74534,-4.28048,0.0602376,0.998068,0.0133524,0.0135001,-0.0591571,0,
169.769,3.41514,-3.41852,0.191041,0.999941,-0.00263499,-0.00105409,-0.0105271,3.77243,-4.28369,0.0594591,0.997969,0.01333,0.0135223,-0.0608116,0,
169.827,3.44138,-3.41917,0.190508,0.999921,-0.00257471,-0.000907855,-0.0122965,3.79925,-4.28696,0.0586857,0.997851,0.0133043,0.0135475,-0.0627067,0,
