time,pcwx,pcwy,pcwz,pcwHatx,pcwHaty,pcwHatz,p0wx,p0wy,p0wz,p0wHatx,p0wHaty,p0wHatz,converged0,p1wx,p1wy,p1wz,p1wHatx,p1wHaty,p1wHatz,converged1,p2wx,p2wy,p2wz,p2wHatx,p2wHaty,p2wHatz,converged2,p3wx,p3wy,p3wz,p3wHatx,p3wHaty,p3wHatz,converged3,p4wx,p4wy,p4wz,p4wHatx,p4wHaty,p4wHatz,converged4,p5wx,p5wy,p5wz,p5wHatx,p5wHaty,p5wHatz,converged5,p6wx,p6wy,p6wz,p6wHatx,p6wHaty,p6wHatz,converged6,p7wx,p7wy,p7wz,p7wHatx,p7wHaty,p7wHatz,converged7,p8wx,p8wy,p8wz,p8wHatx,p8wHaty,p8wHatz,converged8,p9wx,p9wy,p9wz,p9wHatx,p9wHaty,p9wHatz,converged9,p10wx,p10wy,p10wz,p10wHatx,p10wHaty,p10wHatz,converged10,p11wx,p11wy,p11wz,p11wHatx,p11wHaty,p11wHatz,converged11,p12wx,p12wy,p12wz,p12wHatx,p12wHaty,p12wHatz,converged12,p13wx,p13wy,p13wz,p13wHatx,p13wHaty,p13wHatz,converged13,p14wx,p14wy,p14wz,p14wHatx,p14wHaty,p14wHatz,converged14,p15wx,p15wy,p15wz,p15wHatx,p15wHaty,p15wHatz,converged15,p16wx,p16wy,p16wz,p16wHatx,p16wHaty,p16wHatz,converged16,
1.00002,-3.07279,-3.39945,0.289826,-2.37857,-3.53192,0.255274,-3.25493,-1.86,0.625425,-2.55474,-1.91506,0.618243,0,-2.88614,-1.86,0.744931,-2.15878,-1.88996,0.751733,0,-3.44729,-1.86,0.678311,-2.76594,-1.8534,0.689346,0,-3.69579,-1.86,0.45173,-3.0343,-1.89227,0.439768,0,-3.06056,-1.86,0.466941,-2.34934,-1.89638,0.454045,0,-4.01365,-1.86,0.574551,-3.36855,-1.90746,0.569636,0,-3.04965,-1.86,0.287434,-2.32244,-1.83254,0.263642,0,-3.54446,-1.86,0.311564,-2.86824,-1.90174,0.295738,0,-3.55348,-1.86,0.47684,-2.87325,-1.91135,0.460849,0,-3.66733,-1.86,0.156398,-2.99332,-1.91498,0.12352,0,-3.46119,-1.86,0.241818,-2.7785,-1.86038,0.212504,0,-3.15524,-1.86,0.588451,-2.4444,-1.90674,0.580341,0,-3.11744,-1.86,0.195065,-2.40644,-1.85748,0.158754,0,-3.55749,-1.86,0.193689,-2.87511,-1.91992,0.161347,0,-3.00588,-1.86,0.153101,-2.26704,-1.82455,0.113184,0,-3.81059,-1.86,0.321236,-3.14351,-1.89955,0.298257,0,-2.88932,-1.86,0.203627,-2.17054,-1.93432,0.174056,0,
1.03336,-3.04791,-3.39882,0.289889,-2.35229,-3.53054,0.254724,-3.25493,-1.86,0.625425,-2.54499,-1.91464,0.617664,0,-2.88614,-1.86,0.744931,-2.14983,-1.88827,0.752389,0,-3.44729,-1.86,0.678311,-2.75442,-1.85294,0.689379,0,-3.69579,-1.86,0.45173,-3.02385,-1.89316,0.439689,0,-3.06056,-1.86,0.466941,-2.33846,-1.89567,0.451809,0,-4.01365,-1.86,0.574551,-3.35734,-1.90837,0.569834,0,-3.04965,-1.86,0.287434,-2.31176,-1.83178,0.262811,0,-3.54446,-1.86,0.311564,-2.85954,-1.90249,0.292912,0,-3.55348,-1.86,0.47684,-2.86421,-1.91251,0.461955,0,-3.66733,-1.86,0.156398,-2.98241,-1.91538,0.122748,0,-3.46119,-1.86,0.241818,-2.76507,-1.85957,0.21162,0,-3.15524,-1.86,0.588451,-2.43311,-1.90617,0.580104,0,-3.11744,-1.86,0.195065,-2.3954,-1.85692,0.15885,0,-3.55749,-1.86,0.193689,-2.86609,-1.92096,0.160342,0,-3.00588,-1.86,0.153101,-2.25591,-1.82413,0.111575,0,-3.81059,-1.86,0.321236,-3.13305,-1.90044,0.297345,0,-2.88932,-1.86,0.203627,-2.16035,-1.93401,0.175236,0,
1.06669,-3.03872,-3.39838,0.289554,-2.33716,-3.52973,0.254408,-3.25493,-1.86,0.625425,-2.54875,-1.91509,0.617758,0,-2.88614,-1.86,0.744931,-2.15077,-1.8889,0.750806,0,-3.44729,-1.86,0.678311,-2.75542,-1.85298,0.688105,0,-3.69579,-1.86,0.45173,-3.02659,-1.8953,0.437599,0,-3.06056,-1.86,0.466941,-2.33908,-1.89552,0.450071,0,-4.01365,-1.86,0.574551,-3.3586,-1.91151,0.569351,0,-3.04965,-1.86,0.287434,-2.3117,-1.83191,0.260469,0,-3.54446,-1.86,0.311564,-2.8617,-1.90408,0.289826,0,-3.55348,-1.86,0.47684,-2.86622,-1.91376,0.461316,0,-3.66733,-1.86,0.156398,-2.98464,-1.9174,0.12075,0,-3.46119,-1.86,0.241818,-2.7662,-1.86007,0.210444,0,-3.15524,-1.86,0.588451,-2.43229,-1.90566,0.57783,0,-3.11744,-1.86,0.195065,-2.39662,-1.85704,0.157677,0,-3.55749,-1.86,0.193689,-2.86703,-1.92216,0.160513,0,-3.00588,-1.86,0.153101,-2.25776,-1.82423,0.109786,0,-3.81059,-1.86,0.321236,-3.13347,-1.90219,0.296127,0,-2.88932,-1.86,0.203627,-2.16088,-1.9346,0.172693,0,
1.10002,-3.03872,-3.39838,0.289554,-2.34182,-3.52998,0.254506,-3.25493,-1.86,0.625425,-2.56848,-1.91584,0.617619,0,-2.88614,-1.86,0.744931,-2.16995,-1.88985,0.750142,0,-3.44729,-1.86,0.678311,-2.77863,-1.85472,0.687523,0,-3.69579,-1.86,0.45173,-3.04468,-1.89727,0.434557,1,-3.06056,-1.86,0.466941,-2.36093,-1.89664,0.450881,0,-4.01365,-1.86,0.574551,-3.37759,-1.91542,0.566525,1,-3.04965,-1.86,0.287434,-2.33438,-1.83292,0.257885,0,-3.54446,-1.86,0.311564,-2.8787,-1.90475,0.291943,1,-3.55348,-1.86,0.47684,-2.88588,-1.91456,0.461117,1,-3.66733,-1.86,0.156398,-3.00146,-1.91891,0.120809,1,-3.46119,-1.86,0.241818,-2.78575,-1.8615,0.209065,0,-3.15524,-1.86,0.588451,-2.4526,-1.90648,0.577122,0,-3.11744,-1.86,0.195065,-2.41906,-1.85832,0.155957,0,-3.55749,-1.86,0.193689,-2.88512,-1.92245,0.160027,0,-3.00588,-1.86,0.153101,-2.28164,-1.82543,0.109798,0,-3.81059,-1.86,0.321236,-3.15268,-1.90361,0.294733,1,-2.88932,-1.86,0.203627,-2.17946,-1.93606,0.171374,1,
1.13336,-3.01279,-3.39786,0.289647,-2.31456,-3.52865,0.253933,-3.25493,-1.86,0.625425,-2.55646,-1.91523,0.617373,1,-2.88614,-1.86,0.744931,-2.15815,-1.88944,0.750319,1,-3.44729,-1.86,0.678311,-2.76751,-1.8554,0.686987,1,-3.69579,-1.86,0.45173,-3.03349,-1.89655,0.430321,1,-3.06056,-1.86,0.466941,-2.34785,-1.89634,0.45242,1,-4.01365,-1.86,0.574551,-3.36265,-1.91676,0.566978,1,-3.04965,-1.86,0.287434,-2.32354,-1.8326,0.257657,1,-3.54446,-1.86,0.311564,-2.86938,-1.90411,0.289576,1,-3.55348,-1.86,0.47684,-2.87448,-1.91403,0.459093,1,-3.66733,-1.86,0.156398,-2.99147,-1.91847,0.118559,1,-3.46119,-1.86,0.241818,-2.773,-1.86137,0.209419,0,-3.15524,-1.86,0.588451,-2.44299,-1.9062,0.577571,0,-3.11744,-1.86,0.195065,-2.40746,-1.85769,0.156597,0,-3.55749,-1.86,0.193689,-2.87272,-1.92163,0.161287,0,-3.00588,-1.86,0.153101,-2.26937,-1.82567,0.107724,1,-3.81059,-1.86,0.321236,-3.1404,-1.90457,0.294128,1,-2.88932,-1.86,0.203627,-2.16892,-1.93516,0.172666,1,
1.16669,-2.98656,-3.39737,0.289718,-2.29938,-3.5279,0.253614,-3.25493,-1.86,0.625425,-2.55819,-1.91499,0.616174,1,-2.88614,-1.86,0.744931,-2.15923,-1.88903,0.749755,1,-3.44729,-1.86,0.678311,-2.77007,-1.85425,0.685587,1,-3.69579,-1.86,0.45173,-3.03493,-1.8962,0.429186,1,-3.06056,-1.86,0.466941,-2.34846,-1.89592,0.449199,1,-4.01365,-1.86,0.574551,-3.36591,-1.91147,0.567783,1,-3.04965,-1.86,0.287434,-2.32619,-1.83264,0.260291,1,-3.54446,-1.86,0.311564,-2.87045,-1.90464,0.288404,1,-3.55348,-1.86,0.47684,-2.87501,-1.91271,0.458074,1,-3.66733,-1.86,0.156398,-2.98798,-1.91723,0.119123,1,-3.46119,-1.86,0.241818,-2.77381,-1.86085,0.207599,1,-3.15524,-1.86,0.588451,-2.44417,-1.90623,0.577601,0,-3.11744,-1.86,0.195065,-2.41057,-1.85801,0.154651,0,-3.55749,-1.86,0.193689,-2.87356,-1.92106,0.16068,1,-3.00588,-1.86,0.153101,-2.27255,-1.82518,0.10899,1,-3.81059,-1.86,0.321236,-3.14192,-1.90291,0.293584,1,-2.88932,-1.86,0.203627,-2.16946,-1.93534,0.173254,1,
1.20003,-2.98656,-3.39737,0.289718,-2.28716,-3.52736,0.253356,-3.25493,-1.86,0.625425,-2.55984,-1.91436,0.613992,1,-2.88614,-1.86,0.744931,-2.16236,-1.88879,0.74754,1,-3.44729,-1.86,0.678311,-2.77241,-1.85341,0.682764,1,-3.69579,-1.86,0.45173,-3.03592,-1.89491,0.428105,1,-3.06056,-1.86,0.466941,-2.34978,-1.89591,0.448291,1,-4.01365,-1.86,0.574551,-3.36591,-1.91068,0.565535,1,-3.04965,-1.86,0.287434,-2.32491,-1.83281,0.255326,1,-3.54446,-1.86,0.311564,-2.87166,-1.90383,0.286659,1,-3.55348,-1.86,0.47684,-2.87664,-1.9119,0.456716,1,-3.66733,-1.86,0.156398,-2.98865,-1.91455,0.116114,1,-3.46119,-1.86,0.241818,-2.77529,-1.86092,0.205208,1,-3.15524,-1.86,0.588451,-2.44554,-1.90581,0.575826,1,-3.11744,-1.86,0.195065,-2.41026,-1.85795,0.15353,0,-3.55749,-1.86,0.193689,-2.87161,-1.92003,0.158711,1,-3.00588,-1.86,0.153101,-2.2771,-1.82593,0.105567,1,-3.81059,-1.86,0.321236,-3.14213,-1.90202,0.289024,1,-2.88932,-1.86,0.203627,-2.16866,-1.9359,0.174105,1,
1.23336,-2.96161,-3.39676,0.289773,-2.26084,-3.52597,0.252806,-3.25493,-1.86,0.625425,-2.5507,-1.91382,0.61265,1,-2.88614,-1.86,0.744931,-2.15445,-1.88783,0.746775,1,-3.44729,-1.86,0.678311,-2.7652,-1.85309,0.682024,1,-3.69579,-1.86,0.45173,-3.02878,-1.89422,0.43029,1,-3.06056,-1.86,0.466941,-2.34156,-1.89525,0.446175,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.31581,-1.83216,0.253916,1,-3.54446,-1.86,0.311564,-2.86141,-1.90243,0.287065,1,-3.55348,-1.86,0.47684,-2.86759,-1.91126,0.455009,1,-3.66733,-1.86,0.156398,-2.97852,-1.91522,0.11421,1,-3.46119,-1.86,0.241818,-2.76614,-1.86077,0.203803,1,-3.15524,-1.86,0.588451,-2.43939,-1.90564,0.574769,1,-3.11744,-1.86,0.195065,-2.40335,-1.85785,0.152363,0,-3.55749,-1.86,0.193689,-2.86212,-1.91907,0.157873,1,-3.00588,-1.86,0.153101,-2.26681,-1.82533,0.106513,1,-3.81059,-1.86,0.321236,-3.13453,-1.90189,0.2896,1,-2.88932,-1.86,0.203627,-2.15823,-1.93447,0.172713,1,
1.26669,-2.95254,-3.39642,0.289394,-2.24566,-3.52515,0.252489,-3.25493,-1.86,0.625425,-2.55191,-1.91382,0.611508,1,-2.88614,-1.86,0.744931,-2.15904,-1.88775,0.745298,1,-3.44729,-1.86,0.678311,-2.76735,-1.85405,0.68076,1,-3.69579,-1.86,0.45173,-3.02964,-1.89764,0.428777,1,-3.06056,-1.86,0.466941,-2.34476,-1.89556,0.447223,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.32053,-1.83242,0.254206,1,-3.54446,-1.86,0.311564,-2.86276,-1.90341,0.287337,1,-3.55348,-1.86,0.47684,-2.86764,-1.91216,0.451793,1,-3.66733,-1.86,0.156398,-2.97918,-1.91767,0.113534,1,-3.46119,-1.86,0.241818,-2.76767,-1.86188,0.203265,1,-3.15524,-1.86,0.588451,-2.44236,-1.90565,0.573741,1,-3.11744,-1.86,0.195065,-2.40162,-1.85764,0.151711,0,-3.55749,-1.86,0.193689,-2.86262,-1.92098,0.156836,1,-3.00588,-1.86,0.153101,-2.26925,-1.82549,0.105349,1,-3.81059,-1.86,0.321236,-3.13501,-1.90557,0.288373,1,-2.88932,-1.86,0.203627,-2.15971,-1.93475,0.173084,1,
1.30003,-2.95254,-3.39642,0.289394,-2.25063,-3.52544,0.252593,-3.25493,-1.86,0.625425,-2.57227,-1.91467,0.611949,1,-2.88614,-1.86,0.744931,-2.17801,-1.88945,0.74566,1,-3.44729,-1.86,0.678311,-2.78829,-1.85451,0.680964,1,-3.69579,-1.86,0.45173,-3.05062,-1.89826,0.429075,1,-3.06056,-1.86,0.466941,-2.36428,-1.89627,0.445768,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.3393,-1.8334,0.254371,1,-3.54446,-1.86,0.311564,-2.88329,-1.90484,0.285506,1,-3.55348,-1.86,0.47684,-2.88697,-1.91251,0.452708,1,-3.66733,-1.86,0.156398,-2.99769,-1.91888,0.112546,1,-3.46119,-1.86,0.241818,-2.78855,-1.86295,0.203114,1,-3.15524,-1.86,0.588451,-2.46155,-1.90635,0.574191,1,-3.11744,-1.86,0.195065,-2.42339,-1.85886,0.151497,0,-3.55749,-1.86,0.193689,-2.88273,-1.92233,0.157312,1,-3.00588,-1.86,0.153101,-2.29113,-1.82689,0.103229,1,-3.81059,-1.86,0.321236,-3.15841,-1.90829,0.286954,1,-2.88932,-1.86,0.203627,-2.17892,-1.93621,0.172359,1,
1.33336,-2.92718,-3.396,0.289442,-2.22405,-3.52418,0.252033,-3.25493,-1.86,0.625425,-2.56011,-1.91376,0.611163,1,-2.88614,-1.86,0.744931,-2.16792,-1.88868,0.746272,1,-3.44729,-1.86,0.678311,-2.77683,-1.8533,0.680863,1,-3.69579,-1.86,0.45173,-3.03958,-1.89724,0.429058,1,-3.06056,-1.86,0.466941,-2.35074,-1.89551,0.445294,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.32822,-1.83284,0.254748,1,-3.54446,-1.86,0.311564,-2.86917,-1.90345,0.286532,1,-3.55348,-1.86,0.47684,-2.87696,-1.91184,0.452331,1,-3.66733,-1.86,0.156398,-2.98691,-1.91785,0.112614,1,-3.46119,-1.86,0.241818,-2.77695,-1.8622,0.202869,1,-3.15524,-1.86,0.588451,-2.44991,-1.90566,0.573966,1,-3.11744,-1.86,0.195065,-2.41523,-1.85861,0.151167,0,-3.55749,-1.86,0.193689,-2.87051,-1.92171,0.156479,1,-3.00588,-1.86,0.153101,-2.27945,-1.82634,0.102984,1,-3.81059,-1.86,0.321236,-3.14365,-1.90944,0.287107,1,-2.88932,-1.86,0.203627,-2.16612,-1.93554,0.172085,1,
1.3667,-2.91784,-3.39575,0.289096,-2.21348,-3.5237,0.25181,-3.25493,-1.86,0.625425,-2.56422,-1.91362,0.611327,1,-2.88614,-1.86,0.744931,-2.17073,-1.88915,0.746543,1,-3.44729,-1.86,0.678311,-2.78299,-1.85272,0.680601,1,-3.69579,-1.86,0.45173,-3.04519,-1.89549,0.428313,1,-3.06056,-1.86,0.466941,-2.35538,-1.89577,0.445381,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.33191,-1.833,0.253946,1,-3.54446,-1.86,0.311564,-2.87406,-1.90164,0.286659,1,-3.55348,-1.86,0.47684,-2.88105,-1.91202,0.452426,1,-3.66733,-1.86,0.156398,-2.99059,-1.91737,0.114697,1,-3.46119,-1.86,0.241818,-2.78135,-1.86134,0.202919,1,-3.15524,-1.86,0.588451,-2.45517,-1.9058,0.573608,1,-3.11744,-1.86,0.195065,-2.41924,-1.85855,0.152436,0,-3.55749,-1.86,0.193689,-2.87402,-1.92045,0.15645,1,-3.00588,-1.86,0.153101,-2.284,-1.82639,0.104893,1,-3.81059,-1.86,0.321236,-3.15139,-1.90268,0.287756,1,-2.88932,-1.86,0.203627,-2.17288,-1.93556,0.172126,1,
1.40003,-2.89106,-3.39516,0.28911,-2.18586,-3.52228,0.251232,-3.25493,-1.86,0.625425,-2.55188,-1.91324,0.612811,1,-2.88614,-1.86,0.744931,-2.15843,-1.88814,0.745795,1,-3.44729,-1.86,0.678311,-2.77016,-1.85195,0.681768,1,-3.69579,-1.86,0.45173,-3.03241,-1.89335,0.430131,1,-3.06056,-1.86,0.466941,-2.34327,-1.89532,0.446487,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.32203,-1.83258,0.253129,1,-3.54446,-1.86,0.311564,-2.86472,-1.90238,0.283891,1,-3.55348,-1.86,0.47684,-2.87065,-1.911,0.45376,1,-3.66733,-1.86,0.156398,-2.97943,-1.91594,0.115532,1,-3.46119,-1.86,0.241818,-2.77097,-1.86068,0.2039,1,-3.15524,-1.86,0.588451,-2.44246,-1.90524,0.574411,1,-3.11744,-1.86,0.195065,-2.40587,-1.85773,0.151739,0,-3.55749,-1.86,0.193689,-2.86314,-1.9195,0.157935,1,-3.00588,-1.86,0.153101,-2.27224,-1.82565,0.106288,1,-3.81059,-1.86,0.321236,-3.14131,-1.90273,0.286646,1,-2.88932,-1.86,0.203627,-2.16114,-1.93519,0.171895,1,
1.43336,-2.89106,-3.39516,0.28911,-2.17053,-3.52147,0.250912,-3.25493,-1.86,0.625425,-2.55244,-1.9135,0.612181,1,-2.88614,-1.86,0.744931,-2.15973,-1.88802,0.745214,1,-3.44729,-1.86,0.678311,-2.76893,-1.85118,0.680744,1,-3.69579,-1.86,0.45173,-3.0316,-1.89283,0.429958,1,-3.06056,-1.86,0.466941,-2.34728,-1.89562,0.445482,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.32502,-1.83279,0.256017,1,-3.54446,-1.86,0.311564,-2.86512,-1.90554,0.279753,1,-3.55348,-1.86,0.47684,-2.87254,-1.91368,0.454039,1,-3.66733,-1.86,0.156398,-2.97831,-1.91768,0.113247,1,-3.46119,-1.86,0.241818,-2.77327,-1.86274,0.202468,1,-3.15524,-1.86,0.588451,-2.44041,-1.90458,0.572464,1,-3.11744,-1.86,0.195065,-2.40706,-1.85793,0.151772,0,-3.55749,-1.86,0.193689,-2.86192,-1.92111,0.156262,1,-3.00588,-1.86,0.153101,-2.27345,-1.82572,0.106313,1,-3.81059,-1.86,0.321236,-3.14021,-1.90467,0.285407,1,-2.88932,-1.86,0.203627,-2.16113,-1.93527,0.171899,1,
1.4667,-2.86461,-3.39459,0.289117,-2.15855,-3.52086,0.250661,-3.25493,-1.86,0.625425,-2.55573,-1.91325,0.610285,1,-2.88614,-1.86,0.744931,-2.16233,-1.88816,0.744868,1,-3.44729,-1.86,0.678311,-2.77451,-1.8514,0.679261,1,-3.69579,-1.86,0.45173,-3.03492,-1.89242,0.427659,1,-3.06056,-1.86,0.466941,-2.34974,-1.89551,0.44497,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.3305,-1.83309,0.253581,1,-3.54446,-1.86,0.311564,-2.86704,-1.9052,0.275143,1,-3.55348,-1.86,0.47684,-2.87557,-1.91406,0.450629,1,-3.66733,-1.86,0.156398,-2.98197,-1.91741,0.11224,1,-3.46119,-1.86,0.241818,-2.77563,-1.86304,0.200709,1,-3.15524,-1.86,0.588451,-2.44288,-1.90453,0.571955,1,-3.11744,-1.86,0.195065,-2.41008,-1.8581,0.150636,1,-3.55749,-1.86,0.193689,-2.86523,-1.92063,0.155122,1,-3.00588,-1.86,0.153101,-2.2755,-1.82601,0.103914,1,-3.81059,-1.86,0.321236,-3.14561,-1.90425,0.284158,1,-2.88932,-1.86,0.203627,-2.162,-1.93549,0.170586,1,
1.50003,-2.83888,-3.394,0.289116,-2.14335,-3.52006,0.250343,-3.25493,-1.86,0.625425,-2.55635,-1.91329,0.609706,1,-2.88614,-1.86,0.744931,-2.16461,-1.88822,0.745053,1,-3.44729,-1.86,0.678311,-2.7768,-1.85346,0.678678,1,-3.69579,-1.86,0.45173,-3.03675,-1.89466,0.426608,1,-3.06056,-1.86,0.466941,-2.34957,-1.8954,0.444731,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.32935,-1.83287,0.254394,1,-3.54446,-1.86,0.311564,-2.86648,-1.90386,0.275139,1,-3.55348,-1.86,0.47684,-2.87406,-1.91198,0.450633,1,-3.66733,-1.86,0.156398,-2.97932,-1.91693,0.111251,1,-3.46119,-1.86,0.241818,-2.77615,-1.8618,0.200673,1,-3.15524,-1.86,0.588451,-2.44348,-1.90464,0.571362,1,-3.11744,-1.86,0.195065,-2.40691,-1.85764,0.149988,1,-3.55749,-1.86,0.193689,-2.86459,-1.92082,0.15571,1,-3.00588,-1.86,0.153101,-2.27886,-1.82644,0.10227,1,-3.81059,-1.86,0.321236,-3.1452,-1.90599,0.283537,1,-2.88932,-1.86,0.203627,-2.16261,-1.93539,0.170135,1,
1.53337,-2.82995,-3.39364,0.288708,-2.13324,-3.5209,0.250095,-3.25493,-1.86,0.625425,-2.55709,-1.91222,0.609496,1,-2.88614,-1.86,0.744931,-2.16569,-1.88818,0.744192,1,-3.44729,-1.86,0.678311,-2.7753,-1.8511,0.677814,1,-3.69579,-1.86,0.45173,-3.03847,-1.89529,0.42603,1,-3.06056,-1.86,0.466941,-2.34804,-1.89481,0.445505,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.3302,-1.83256,0.25316,1,-3.54446,-1.86,0.311564,-2.86778,-1.90055,0.274656,1,-3.55348,-1.86,0.47684,-2.8778,-1.90921,0.450205,1,-3.66733,-1.86,0.156398,-2.9826,-1.91446,0.108542,1,-3.46119,-1.86,0.241818,-2.77817,-1.8604,0.200036,1,-3.15524,-1.86,0.588451,-2.44464,-1.90398,0.570492,1,-3.11744,-1.86,0.195065,-2.40789,-1.85732,0.148692,1,-3.55749,-1.86,0.193689,-2.86584,-1.91895,0.15384,1,-3.00588,-1.86,0.153101,-2.28033,-1.82613,0.103807,1,-3.81059,-1.86,0.321236,-3.14576,-1.90108,0.281178,1,-2.88932,-1.86,0.203627,-2.16316,-1.93575,0.168233,1,
1.5667,-2.82995,-3.39364,0.288708,-2.12358,-3.52053,0.249889,-3.25493,-1.86,0.625425,-2.56279,-1.9127,0.60867,1,-2.88614,-1.86,0.744931,-2.1723,-1.88844,0.744519,1,-3.44729,-1.86,0.678311,-2.78081,-1.84993,0.678267,1,-3.69579,-1.86,0.45173,-3.04303,-1.89444,0.421514,1,-3.06056,-1.86,0.466941,-2.35302,-1.89524,0.444413,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.33661,-1.83318,0.253539,1,-3.54446,-1.86,0.311564,-2.87265,-1.90119,0.27213,1,-3.55348,-1.86,0.47684,-2.88309,-1.91142,0.44924,1,-3.66733,-1.86,0.156398,-2.98683,-1.91731,0.109894,1,-3.46119,-1.86,0.241818,-2.78243,-1.8609,0.19832,1,-3.15524,-1.86,0.588451,-2.45063,-1.90441,0.568723,1,-3.11744,-1.86,0.195065,-2.41168,-1.85788,0.147567,1,-3.55749,-1.86,0.193689,-2.86952,-1.91942,0.152773,1,-3.00588,-1.86,0.153101,-2.28469,-1.82656,0.102075,1,-3.81059,-1.86,0.321236,-3.15144,-1.89993,0.281647,1,-2.88932,-1.86,0.203627,-2.16703,-1.93589,0.16716,1,
1.60003,-2.80467,-3.39294,0.288704,-2.09845,-3.52069,0.249325,-3.25493,-1.86,0.625425,-2.55121,-1.91213,0.608007,1,-2.88614,-1.86,0.744931,-2.16103,-1.88802,0.74466,1,-3.44729,-1.86,0.678311,-2.77277,-1.85095,0.676858,1,-3.69579,-1.86,0.45173,-3.03183,-1.89411,0.422995,1,-3.06056,-1.86,0.466941,-2.3436,-1.89476,0.442548,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.32538,-1.83251,0.251821,1,-3.54446,-1.86,0.311564,-2.86108,-1.90155,0.272185,1,-3.55348,-1.86,0.47684,-2.87046,-1.91059,0.449193,1,-3.66733,-1.86,0.156398,-2.97641,-1.91758,0.10863,1,-3.46119,-1.86,0.241818,-2.77196,-1.86044,0.19867,1,-3.15524,-1.86,0.588451,-2.43902,-1.90374,0.568086,1,-3.11744,-1.86,0.195065,-2.39998,-1.85723,0.147811,1,-3.55749,-1.86,0.193689,-2.85795,-1.9188,0.153069,1,-3.00588,-1.86,0.153101,-2.27629,-1.82632,0.101069,1,-3.81059,-1.86,0.321236,-3.1402,-1.90038,0.280804,1,-2.88932,-1.86,0.203627,-2.15467,-1.93534,0.166781,1,
1.63337,-2.79558,-3.39258,0.288274,-2.0887,-3.52073,0.249106,-3.25493,-1.86,0.625425,-2.55529,-1.91221,0.605781,1,-2.88614,-1.86,0.744931,-2.16713,-1.88772,0.742843,1,-3.44729,-1.86,0.678311,-2.77861,-1.8544,0.67397,1,-3.69579,-1.86,0.45173,-3.03637,-1.89525,0.422537,1,-3.06056,-1.86,0.466941,-2.35038,-1.89551,0.44266,1,-4.01365,-1.86,0.574551,-3.35807,-1.90882,0.563266,1,-3.04965,-1.86,0.287434,-2.33059,-1.8329,0.251178,1,-3.54446,-1.86,0.311564,-2.86659,-1.90405,0.271443,1,-3.55348,-1.86,0.47684,-2.87466,-1.91057,0.447009,1,-3.66733,-1.86,0.156398,-2.97819,-1.92017,0.105066,1,-3.46119,-1.86,0.241818,-2.77479,-1.8619,0.195745,1,-3.15524,-1.86,0.588451,-2.44276,-1.90421,0.569159,1,-3.11744,-1.86,0.195065,-2.40508,-1.85794,0.146712,1,-3.55749,-1.86,0.193689,-2.86059,-1.92053,0.150311,1,-3.00588,-1.86,0.153101,-2.28503,-1.82699,0.100966,1,-3.81059,-1.86,0.321236,-3.14196,-1.90269,0.279035,1,-2.88932,-1.86,0.203627,-2.15986,-1.93572,0.16408,1,
