time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,mode,
209.914,-1.2363,3.75416,0.254288,-0.0572498,0.0120837,-0.00290383,0.998283,-1.06056,3.65939,0.453081,-0.0573325,0.0117154,-0.01875,0.99811,0,
209.972,-1.24646,3.75329,0.253944,-0.0571933,0.0120833,-0.00313155,0.998285,-1.08694,3.65634,0.453645,-0.0581533,0.0116999,-0.0187597,0.998063,0,
209.995,-1.28341,3.74959,0.253717,-0.0583424,0.012185,-0.00331834,0.998217,-1.09731,3.65512,0.453866,-0.0585068,0.0116933,-0.0187638,0.998042,0,
210.055,-1.28341,3.74959,0.253717,-0.0583424,0.012185,-0.00331834,0.998217,-1.12427,3.65194,0.45444,-0.0593085,0.0116782,-0.0187732,0.997995,0,
210.115,-1.31029,3.7467,0.253855,-0.0590881,0.0122585,-0.00337274,0.998172,-1.15137,3.6487,0.455016,-0.059882,0.0116674,-0.0187799,0.997961,0,
210.175,-1.36509,3.74079,0.254134,-0.0599502,0.0125389,-0.00366602,0.998116,-1.1785,3.64542,0.455591,-0.0602361,0.0116608,-0.0187841,0.997939,0,
210.235,-1.39244,3.73784,0.254288,-0.0609265,0.01269,-0.00381458,0.998054,-1.20556,3.64213,0.456164,-0.0612436,0.0116418,-0.0187958,0.997878,0,
210.293,-1.419,3.73493,0.254436,-0.0610931,0.0128636,-0.00382805,0.998042,-1.23185,3.63888,0.456718,-0.0614608,0.0116377,-0.0187983,0.997865,0,
210.316,-1.42934,3.734,0.254192,-0.0611111,0.0129938,-0.00380601,0.998039,-1.24224,3.63759,0.456938,-0.0614676,0.0116376,-0.0187984,0.997864,0,
210.376,-1.45657,3.731,0.254417,-0.0624755,0.013096,-0.00389052,0.997953,-1.26949,3.63421,0.457512,-0.0628185,0.0116121,-0.0188142,0.99778,0,
210.436,-1.48382,3.72793,0.254632,-0.0631796,0.0131683,-0.00377997,0.997908,-1.29651,3.63078,0.458079,-0.063567,0.011598,-0.0188229,0.997733,0,
210.496,-1.48382,3.72793,0.254632,-0.0631796,0.0131683,-0.00377997,0.997908,-1.32363,3.6273,0.458646,-0.0642291,0.0115855,-0.0188306,0.99769,0,
210.555,-1.53807,3.72166,0.25511,-0.0650059,0.0132741,-0.00359798,0.99779,-1.35078,3.62378,0.459213,-0.0654362,0.0115627,-0.0188446,0.997612,0,
210.613,-1.53807,3.72166,0.25511,-0.0650059,0.0132741,-0.00359798,0.99779,-1.37705,3.62031,0.459759,-0.0651686,0.0115678,-0.0188415,0.997629,0,
210.636,-1.57514,3.71748,0.255122,-0.0645379,0.0133149,-0.00328887,0.997821,-1.3875,3.61893,0.459977,-0.0649818,0.0115713,-0.0188393,0.997642,0,
210.696,-1.60225,3.71424,0.25541,-0.0650676,0.0133299,-0.0030584,0.997787,-1.41478,3.61535,0.460544,-0.0654761,0.011562,-0.018845,0.997609,0,
210.754,-1.62844,3.71113,0.255674,-0.0646309,0.0133754,-0.00282172,0.997816,-1.44113,3.61186,0.461092,-0.0650646,0.0115697,-0.0188403,0.997636,0,
210.776,-1.62844,3.71113,0.255674,-0.0646309,0.0133754,-0.00282172,0.997816,-1.45103,3.61056,0.461298,-0.0647512,0.0115757,-0.0188366,0.997657,0,
210.836,-1.66507,3.70699,0.255782,-0.0635577,0.0135048,-0.00233734,0.997884,-1.47797,3.60704,0.46186,-0.0639775,0.0115903,-0.0188276,0.997706,0,
210.894,-1.69141,3.70391,0.256049,-0.0623974,0.0135952,-0.00214614,0.997957,-1.50416,3.60366,0.462407,-0.0628194,0.0116121,-0.0188142,0.99778,0,
210.916,-1.70121,3.70295,0.255877,-0.0618538,0.0137142,-0.00198148,0.997989,-1.5141,3.6024,0.462615,-0.0622869,0.0116221,-0.018808,0.997813,0,
210.974,-1.72707,3.69997,0.256178,-0.0610372,0.0138382,-0.0018233,0.998038,-1.54007,3.59913,0.463161,-0.0614469,0.011638,-0.0187982,0.997865,0,
210.997,-1.73788,3.69886,0.256037,-0.0606491,0.0139846,-0.0016106,0.99806,-1.55059,3.59783,0.463383,-0.0611215,0.0116441,-0.0187944,0.997885,0,
211.055,-1.76369,3.6959,0.256386,-0.0598619,0.0141069,-0.00147576,0.998106,-1.57677,3.5946,0.463936,-0.0603694,0.0116583,-0.0187856,0.997931,0,
211.077,-1.77423,3.69486,0.256248,-0.0594903,0.0142681,-0.00135165,0.998126,-1.58687,3.59337,0.464149,-0.0600709,0.0116639,-0.0187821,0.997949,0,
211.137,-1.801,3.69186,0.256643,-0.0595522,0.014392,-0.00125579,0.998121,-1.61393,3.59008,0.464723,-0.0601769,0.0116619,-0.0187834,0.997943,0,
211.195,-1.8277,3.68892,0.257006,-0.0593498,0.0144903,-0.00113805,0.998131,-1.6405,3.58686,0.465285,-0.0600597,0.0116641,-0.018782,0.99795,0,
211.217,-1.83741,3.68801,0.256882,-0.0593498,0.0144903,-0.00113805,0.998131,-1.65038,3.58566,0.465494,-0.0601363,0.0116626,-0.0187829,0.997945,0,
211.275,-1.86367,3.68514,0.257263,-0.059471,0.0146628,-0.000953897,0.998122,-1.67663,3.58247,0.46605,-0.0603184,0.0116592,-0.018785,0.997934,0,
211.297,-1.87345,3.68423,0.257162,-0.0592455,0.0147147,-0.000870726,0.998135,-1.68664,3.58125,0.466262,-0.0601808,0.0116618,-0.0187834,0.997943,0,
211.354,-1.89996,3.68132,0.257575,-0.0588998,0.0147146,-0.000844354,0.998155,-1.71324,3.57802,0.466825,-0.0598688,0.0116677,-0.0187798,0.997961,0,
211.377,-1.91077,3.68029,0.257485,-0.0587227,0.0146572,-0.000832186,0.998166,-1.72369,3.57676,0.467047,-0.059736,0.0116702,-0.0187782,0.997969,0,
211.437,-1.93805,3.6773,0.257915,-0.0580579,0.0145642,-0.00083785,0.998207,-1.75095,3.57347,0.467625,-0.0591147,0.0116819,-0.0187709,0.998006,0,
