time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,
221.714,-6.67405,3.44037,0.29903,-0.216666,0.0147856,0.000607885,0.976134,-6.39523,3.21206,0.564562,-0.222183,0.00840119,-0.0185985,0.974791,
221.772,-6.69871,3.42893,0.299319,-0.228583,0.0145787,0.000604832,0.973415,-6.41945,3.19936,0.564746,-0.234329,0.00816845,-0.0187019,0.971943,
221.795,-6.70834,3.42419,0.299139,-0.233375,0.0143446,0.000914683,0.972281,-6.42945,3.19394,0.564816,-0.239265,0.00807332,-0.0187431,0.97074,
221.855,-6.70834,3.42419,0.299139,-0.233375,0.0143446,0.000914683,0.972281,-6.45542,3.17966,0.564992,-0.252162,0.00782318,-0.0188489,0.96747,
221.913,-6.75705,3.39888,0.299716,-0.258112,0.0139229,0.00142793,0.966014,-6.48019,3.1674,0.565203,-0.264404,0.00758365,-0.0189466,0.964196,
221.935,-6.76635,3.39382,0.299497,-0.263032,0.0137881,0.00148875,0.964687,-6.48944,3.16244,0.56527,-0.269025,0.0074927,-0.0189827,0.962917,
221.995,-6.7903,3.37994,0.299762,-0.275083,0.0135944,0.00183146,0.961323,-6.51376,3.14887,0.565429,-0.280973,0.00725617,-0.0190744,0.959499,
222.055,-6.81406,3.36546,0.300034,-0.285448,0.0135519,0.00163115,0.958297,-6.53721,3.13386,0.565518,-0.291586,0.00704439,-0.0191536,0.956327,
222.113,-6.83675,3.35101,0.300251,-0.295849,0.0135416,0.00125404,0.955138,-6.5593,3.119,0.565579,-0.302,0.00683506,-0.0192293,0.95309,
222.135,-6.84549,3.34541,0.300021,-0.300231,0.0135488,0.000918297,0.95377,-6.56746,3.11325,0.565593,-0.306077,0.00675268,-0.0192584,0.951788,
222.236,-6.88426,3.3185,0.300775,-0.319586,0.0133996,0.00116483,0.947462,-6.60538,3.08605,0.565643,-0.325789,0.00635104,-0.0193945,0.945222,
222.296,-6.88426,3.3185,0.300775,-0.319586,0.0133996,0.00116483,0.947462,-6.62723,3.06896,0.565625,-0.33748,0.00611017,-0.0194718,0.941112,
222.355,-6.92809,3.28495,0.301446,-0.341459,0.0125902,-0.00120953,0.939812,-6.64848,3.05147,0.56558,-0.34849,0.00588145,-0.0195421,0.93709,
222.413,-6.94905,3.26774,0.30228,-0.351389,0.0121349,-0.00523662,0.936136,-6.66861,3.03409,0.565511,-0.358635,0.00566913,-0.0196047,0.933255,
222.435,-6.95678,3.26132,0.302707,-0.354998,0.0116057,-0.00906917,0.934751,-6.67605,3.02739,0.565476,-0.362287,0.00559231,-0.0196268,0.931843,
222.536,-6.99249,3.22995,0.303733,-0.367534,0.0109364,-0.0125173,0.929862,-6.71053,2.99581,0.565299,-0.375097,0.00532123,-0.019702,0.926761,
222.596,-7.0131,3.21101,0.304367,-0.375455,0.0103939,-0.0158389,0.926647,-6.73047,2.97651,0.565162,-0.383056,0.00515155,-0.019747,0.9235,
222.656,-7.03307,3.19217,0.304892,-0.382744,0.0102907,-0.0191755,0.923598,-6.74983,2.95712,0.565008,-0.390456,0.00499288,-0.0197877,0.920395,
222.714,-7.05268,3.17339,0.305318,-0.388592,0.010834,-0.0225054,0.921071,-6.7687,2.9376,0.564838,-0.396445,0.00486384,-0.0198199,0.917832,
222.736,-7.05968,3.16713,0.305655,-0.390895,0.0115435,-0.0258012,0.920001,-6.77531,2.93058,0.564773,-0.398756,0.0048139,-0.0198321,0.91683,
222.837,-7.09258,3.13434,0.305992,-0.401489,0.0129151,-0.0289736,0.915315,-6.8071,2.89648,0.564447,-0.409537,0.00457976,-0.0198874,0.912065,
222.897,-7.11209,3.11449,0.306239,-0.408246,0.0151308,-0.032085,0.912182,-6.82557,2.87571,0.564227,-0.416378,0.0044302,-0.0199213,0.908962,
222.957,-7.11209,3.11449,0.306239,-0.408246,0.0151308,-0.032085,0.912182,-6.84363,2.85478,0.563991,-0.422175,0.00430288,-0.0199492,0.906285,
223.015,-7.14939,3.07232,0.306123,-0.419624,0.0199209,-0.0333777,0.906865,-6.86069,2.83449,0.563751,-0.428105,0.00417206,-0.0199769,0.903499,
223.036,-7.15631,3.06228,0.30567,-0.421884,0.020196,-0.0305446,0.90591,-6.86701,2.82676,0.563655,-0.430437,0.00412046,-0.0199876,0.90239,
223.095,-7.17329,3.04001,0.305403,-0.428124,0.0196298,-0.0275355,0.903087,-6.88393,2.80588,0.563393,-0.436895,0.00397705,-0.0200167,0.899281,
223.117,-7.17986,3.02992,0.304974,-0.430512,0.0189024,-0.0244646,0.902055,-6.89042,2.79793,0.563294,-0.439344,0.00392249,-0.0200274,0.898087,
223.177,-7.19681,3.00695,0.304771,-0.436758,0.0179195,-0.021486,0.899144,-6.9073,2.77722,0.563036,-0.445651,0.0037815,-0.0200545,0.894974,
223.237,-7.21313,2.9843,0.30457,-0.44275,0.0168925,-0.0185804,0.896294,-6.92374,2.75688,0.562779,-0.451629,0.00364724,-0.0200794,0.891972,
223.297,-7.22957,2.96256,0.304302,-0.448036,0.0158734,-0.0158826,0.893733,-6.93993,2.73586,0.562495,-0.456986,0.0035264,-0.020101,0.88924,
223.355,-7.24479,2.9429,0.303979,-0.4531,0.0149362,-0.0134756,0.891233,-6.9549,2.71596,0.562216,-0.462172,0.00340894,-0.0201212,0.886555,
223.377,-7.25125,2.93534,0.303447,-0.455178,0.0141184,-0.0111616,0.890218,-6.9609,2.70788,0.562101,-0.464317,0.00336022,-0.0201294,0.885434,
223.398,-7.25754,2.92796,0.302964,-0.457328,0.0132947,-0.00885632,0.889155,-6.96673,2.70006,0.56199,-0.466486,0.00331086,-0.0201376,0.884293,
223.458,-7.27363,2.90686,0.302787,-0.463528,0.0124758,-0.00668547,0.885969,-6.98317,2.67833,0.561688,-0.472847,0.00316564,-0.0201609,0.880908,
223.518,-7.28915,2.88592,0.302653,-0.47012,0.0116912,-0.0046186,0.882513,-6.99931,2.6566,0.561379,-0.479548,0.00301188,-0.0201845,0.877278,
223.576,-7.28915,2.88592,0.302653,-0.47012,0.0116912,-0.0046186,0.882513,-7.01465,2.6352,0.561061,-0.486994,0.00284004,-0.0202094,0.873167,
223.598,-7.31011,2.85737,0.302174,-0.481064,0.0101771,-0.000739863,0.876626,-7.02008,2.62702,0.560928,-0.490014,0.00277006,-0.0202191,0.871475,
223.658,-7.3248,2.83571,0.302123,-0.488471,0.00947117,0.00100278,0.872528,-7.03475,2.60474,0.560565,-0.497332,0.00259978,-0.0202417,0.86732,
223.716,-7.33895,2.81386,0.302054,-0.495928,0.00883136,0.00284199,0.868314,-7.04832,2.58296,0.56019,-0.504489,0.00243226,-0.0202625,0.863177,
223.739,-7.34489,2.8059,0.301588,-0.499529,0.00889795,0.00397807,0.866243,-7.05371,2.57406,0.560034,-0.507442,0.00236285,-0.0202707,0.861444,
223.798,-7.35923,2.78285,0.302278,-0.507653,0.0113482,0.000917822,0.861487,-7.06749,2.55128,0.559632,-0.515347,0.00217624,-0.0202916,0.856739,
223.858,-7.35923,2.78285,0.302278,-0.507653,0.0113482,0.000917822,0.861487,-7.08082,2.52812,0.559207,-0.522109,0.00201563,-0.0203082,0.852634,
223.918,-7.3851,2.73524,0.303639,-0.51982,0.0118228,0.000893198,0.854194,-7.0938,2.50486,0.55877,-0.528762,0.00185673,-0.0203233,0.848525,
223.978,-7.39672,2.71104,0.304274,-0.526459,0.0101618,0.00382553,0.850131,-7.10638,2.48214,0.55834,-0.535897,0.00168533,-0.0203382,0.844037,
224.036,-7.40805,2.68732,0.304677,-0.531938,0.00871081,0.00645869,0.846714,-7.11776,2.45795,0.557834,-0.54183,0.00154199,-0.0203496,0.84024,
224.059,-7.4125,2.67807,0.304528,-0.534051,0.00749628,0.00864665,0.845375,-7.12203,2.44854,0.557632,-0.544035,0.00148856,-0.0203536,0.838815,
224.119,-7.4125,2.67807,0.304528,-0.534051,0.00749628,0.00864665,0.845375,-7.1332,2.42353,0.557094,-0.549948,0.00134469,-0.0203636,0.834949,
224.177,-7.42431,2.65422,0.304545,-0.539962,0.00666715,0.0101655,0.841601,-7.14353,2.39952,0.556567,-0.556491,0.00118466,-0.0203735,0.830603,
224.199,-7.44032,2.62255,0.303807,-0.54943,0.00588032,0.0115371,0.835439,-7.14738,2.39017,0.556358,-0.558849,0.00112678,-0.0203768,0.829019,
224.259,-7.45143,2.59904,0.303669,-0.555501,0.00609315,0.0111193,0.831419,-7.15758,2.36501,0.55579,-0.564798,0.000980158,-0.0203844,0.824977,
224.319,-7.46246,2.57471,0.303622,-0.561566,0.00670181,0.00993558,0.827345,-7.16749,2.33949,0.555204,-0.570703,0.000833868,-0.0203909,0.820903,
224.377,-7.46246,2.57471,0.303622,-0.561566,0.00670181,0.00993558,0.827345,-7.17675,2.3146,0.554622,-0.57731,0.000669264,-0.020397,0.81627,
224.399,-7.47698,2.54167,0.303226,-0.57099,0.00825854,0.00690999,0.820886,-7.18009,2.30516,0.554397,-0.579832,0.000606172,-0.020399,0.81448,
224.5,-7.4936,2.49866,0.303646,-0.583812,0.00909195,0.00529593,0.81182,-7.19536,2.26112,0.55334,-0.592842,0.000278387,-0.0204061,0.80506,
224.56,-7.4936,2.49866,0.303646,-0.583812,0.00909195,0.00529593,0.81182,-7.20347,2.23508,0.552692,-0.599755,0.000102594,-0.0204077,0.799924,
224.619,-7.5112,2.44802,0.303486,-0.595155,0.0103631,0.00266829,0.80354,-7.21117,2.20872,0.552024,-0.60459,-2.10319e-05,-0.0204079,0.796276,
224.677,-7.5112,2.44802,0.303486,-0.595155,0.0103631,0.00266829,0.80354,-7.21839,2.18288,0.551361,-0.608589,-0.000123737,-0.0204076,0.793223,
224.699,-7.52228,2.41364,0.302718,-0.600669,0.010636,0.00168561,0.799426,-7.22094,2.17339,0.551115,-0.610149,-0.0001639,-0.0204073,0.792024,
224.8,-7.53528,2.36961,0.302861,-0.606143,0.010546,0.00166265,0.795284,-7.2327,2.12891,0.549957,-0.615715,-0.000307694,-0.0204056,0.787705,
224.86,-7.54249,2.34429,0.302706,-0.610001,0.010701,0.00135728,0.792327,-7.23927,2.10252,0.54926,-0.619662,-0.000410126,-0.0204038,0.784604,
224.92,-7.54935,2.31881,0.302552,-0.61143,0.0105039,0.00178599,0.791227,-7.24555,2.07622,0.548559,-0.621227,-0.000450875,-0.020403,0.783365,
224.978,-7.5559,2.29405,0.302439,-0.613443,0.0101494,0.00250394,0.78967,-7.25155,2.05064,0.547874,-0.623234,-0.000503191,-0.0204018,0.781769,
225,-7.55855,2.28445,0.301983,-0.614417,0.00993743,0.00312712,0.788912,-7.25381,2.04077,0.547608,-0.624143,-0.000526912,-0.0204012,0.781044,
225.058,-7.5649,2.25977,0.301931,-0.617149,0.0096353,0.00384794,0.786778,-7.25965,2.01456,0.546899,-0.62765,-0.000618686,-0.0203986,0.778228,
225.081,-7.56752,2.24939,0.301566,-0.618181,0.00918153,0.0047552,0.785968,-7.26207,2.00365,0.546604,-0.628902,-0.000651522,-0.0203976,0.777217,
225.141,-7.57386,2.22332,0.301597,-0.620377,0.00862529,0.00567388,0.784236,-7.26836,1.97692,0.545889,-0.631263,-0.000713559,-0.0203955,0.7753,
225.201,-7.58028,2.19627,0.301633,-0.623525,0.00820486,0.00631271,0.781735,-7.27446,1.94968,0.545153,-0.634654,-0.000802931,-0.0203922,0.772527,
225.261,-7.58618,2.17037,0.301672,-0.626906,0.0077503,0.00688323,0.779026,-7.28026,1.92325,0.544435,-0.638379,-0.000901428,-0.020388,0.769452,
225.32,-7.59214,2.14294,0.301705,-0.629431,0.00723142,0.00748063,0.776987,-7.28607,1.89592,0.543689,-0.64113,-0.000974433,-0.0203847,0.767161,
225.378,-7.59757,2.11714,0.301643,-0.631402,0.00695818,0.00768853,0.775387,-7.2914,1.87069,0.542999,-0.643157,-0.00102834,-0.020382,0.765463,
225.402,-7.59757,2.11714,0.301643,-0.631402,0.00695818,0.00768853,0.775387,-7.29349,1.86023,0.54271,-0.643923,-0.00104874,-0.020381,0.764818,
225.461,-7.60518,2.07984,0.301161,-0.634109,0.00665587,0.00776269,0.773176,-7.29884,1.83424,0.541996,-0.645962,-0.00110314,-0.0203781,0.763097,
225.521,-7.61062,2.05257,0.301086,-0.636,0.00661299,0.00753554,0.771624,-7.30412,1.80731,0.54125,-0.648084,-0.00115988,-0.020375,0.761295,
225.581,-7.61591,2.0257,0.301,-0.638311,0.0067084,0.00704616,0.769717,-7.30899,1.78065,0.540502,-0.65066,-0.00122892,-0.0203709,0.759095,
225.641,-7.6209,1.9991,0.300882,-0.639953,0.00663774,0.00675002,0.768355,-7.31335,1.75422,0.539749,-0.652627,-0.00128175,-0.0203677,0.757405,
225.699,-7.62582,1.97229,0.300721,-0.640621,0.00661146,0.00646635,0.767801,-7.31774,1.728,0.539004,-0.653452,-0.00130396,-0.0203662,0.756693,
225.722,-7.62582,1.97229,0.300721,-0.640621,0.00661146,0.00646635,0.767801,-7.31941,1.71771,0.53871,-0.653826,-0.00131402,-0.0203656,0.75637,
225.782,-7.63299,1.93423,0.300165,-0.64235,0.00706444,0.00490207,0.766363,-7.32343,1.69027,0.537916,-0.655041,-0.00134676,-0.0203635,0.755318,
225.84,-7.63299,1.93423,0.300165,-0.64235,0.00706444,0.00490207,0.766363,-7.32716,1.66425,0.537161,-0.655866,-0.00136902,-0.020362,0.754601,
225.862,-7.63936,1.89852,0.299713,-0.643611,0.00593345,0.00565394,0.765309,-7.32855,1.65442,0.536875,-0.656226,-0.00137872,-0.0203613,0.754288,
225.922,-7.64401,1.87167,0.299828,-0.644271,0.00440962,0.00679062,0.764755,-7.33232,1.62749,0.536091,-0.656874,-0.00139623,-0.0203601,0.753724,
225.98,-7.64861,1.84592,0.299815,-0.644713,0.00334699,0.00752049,0.76438,-7.33599,1.60095,0.535318,-0.657318,-0.0014082,-0.0203593,0.753337,
226.002,-7.64861,1.84592,0.299815,-0.644713,0.00334699,0.00752049,0.76438,-7.33736,1.591,0.535028,-0.657462,-0.00141211,-0.020359,0.753211,
226.059,-7.65007,1.83628,0.299689,-0.645108,0.00207202,0.00931876,0.764032,-7.34093,1.56486,0.534265,-0.657959,-0.00142553,-0.0203581,0.752778,
226.083,-7.65506,1.80004,0.300066,-0.641981,-0.000575871,0.012399,0.76662,-7.34235,1.55443,0.53396,-0.658103,-0.00142942,-0.0203578,0.752652,
226.141,-7.65506,1.80004,0.300066,-0.641981,-0.000575871,0.012399,0.76662,-7.34589,1.52818,0.533193,-0.658847,-0.00144956,-0.0203564,0.752,
226.162,-7.6613,1.76333,0.300799,-0.641956,-0.00301661,0.0147408,0.766594,-7.34724,1.51804,0.532896,-0.659215,-0.00145953,-0.0203557,0.751678,
226.222,-7.66619,1.73591,0.301197,-0.643226,-0.00299216,0.0147458,0.765528,-7.35081,1.49099,0.532104,-0.660478,-0.00149376,-0.0203532,0.750568,
226.282,-7.67108,1.70804,0.301604,-0.644967,-0.00295858,0.0147526,0.764062,-7.35434,1.46357,0.531298,-0.662203,-0.00154058,-0.0203497,0.749047,
226.34,-7.67565,1.68119,0.301999,-0.646253,-0.00293374,0.0147576,0.762975,-7.35762,1.43712,0.530518,-0.663514,-0.00157622,-0.020347,0.747886,
226.362,-7.67739,1.67416,0.302184,-0.646935,-0.00513097,0.0126163,0.762423,-7.3588,1.42731,0.530228,-0.664035,-0.00159039,-0.0203459,0.747423,
226.463,-7.68525,1.62763,0.302927,-0.650535,-0.00889969,0.0123688,0.759323,-7.36425,1.38147,0.52887,-0.667232,-0.00167757,-0.0203389,0.744571,
226.523,-7.68992,1.60076,0.303205,-0.652993,-0.0122777,0.012093,0.757168,-7.36726,1.35427,0.528059,-0.669255,-0.00173291,-0.0203342,0.742752,
226.583,-7.69517,1.5757,0.302538,-0.655878,-0.0132569,0.0120243,0.754655,-7.3701,1.32713,0.527245,-0.671624,-0.00179783,-0.0203286,0.740611,
226.641,-7.70012,1.55066,0.301564,-0.658586,-0.0120605,0.0120213,0.752313,-7.37271,1.30059,0.526446,-0.674027,-0.00186389,-0.0203226,0.738425,
226.663,-7.70251,1.54182,0.300698,-0.659604,-0.0104069,0.0119547,0.751446,-7.37361,1.29083,0.52615,-0.674831,-0.00188601,-0.0203206,0.737691,
226.764,-7.70947,1.49646,0.299914,-0.663938,-0.00843012,0.011918,0.747645,-7.37772,1.24495,0.524758,-0.679086,-0.00200351,-0.0203094,0.733775,
226.824,-7.71352,1.47013,0.299237,-0.667879,-0.00652627,0.0118786,0.744147,-7.37984,1.2177,0.523923,-0.682925,-0.00210998,-0.0202986,0.730204,
226.883,-7.7172,1.44366,0.29865,-0.671134,-0.00475691,0.01178,0.741227,-7.38167,1.19051,0.523083,-0.686156,-0.00219999,-0.020289,0.727168,
226.941,-7.72046,1.4183,0.298153,-0.67418,-0.0031272,0.0115905,0.738469,-7.3832,1.16436,0.52227,-0.689151,-0.0022837,-0.0202798,0.72433,
226.963,-7.72195,1.40926,0.297552,-0.67545,-0.00161261,0.0113864,0.737316,-7.38371,1.15438,0.521957,-0.690317,-0.00231637,-0.0202761,0.723219,
227.021,-7.72469,1.38455,0.297236,-0.678182,-0.000282983,0.0111474,0.73481,-7.38493,1.12836,0.52114,-0.692986,-0.0023913,-0.0202674,0.720662,
227.044,-7.726,1.37506,0.296737,-0.679125,0.000971447,0.0108498,0.733942,-7.38535,1.11774,0.520805,-0.693808,-0.00241444,-0.0202646,0.71987,
227.104,-7.72857,1.34893,0.296549,-0.681316,0.00208684,0.0104858,0.731911,-7.38636,1.09069,0.519949,-0.695839,-0.00247166,-0.0202577,0.717908,
227.164,-7.731,1.32233,0.296425,-0.683389,0.00305888,0.0100993,0.729978,-7.38723,1.06314,0.519074,-0.697757,-0.00252586,-0.020251,0.716044,
227.222,-7.73318,1.29688,0.29632,-0.685469,0.00391516,0.00970498,0.728027,-7.38792,1.0367,0.518231,-0.699697,-0.00258078,-0.0202441,0.714148,
227.244,-7.73379,1.28678,0.296512,-0.686146,0.00392418,0.00970133,0.727389,-7.38813,1.0268,0.517913,-0.700384,-0.00260028,-0.0202416,0.713474,
227.302,-7.73584,1.26173,0.296415,-0.687852,0.00461779,0.0093147,0.725776,-7.38875,1.00143,0.517103,-0.701748,-0.002639,-0.0202366,0.712133,
227.325,-7.73696,1.25224,0.296006,-0.688549,0.00525852,0.00892619,0.725116,-7.38892,0.991117,0.516771,-0.702292,-0.00265447,-0.0202346,0.711596,
227.385,-7.73894,1.22591,0.295984,-0.690102,0.00578488,0.00850814,0.723639,-7.38921,0.964575,0.515914,-0.703643,-0.00269291,-0.0202295,0.71026,
227.445,-7.7409,1.19932,0.295953,-0.691189,0.00622296,0.00807499,0.722603,-7.38967,0.93846,0.515076,-0.704379,-0.00271387,-0.0202267,0.709531,
227.503,-7.7428,1.17321,0.295921,-0.692752,0.0066003,0.00761958,0.721106,-7.38986,0.91296,0.51425,-0.705695,-0.00275141,-0.0202216,0.708222,
227.525,-7.74389,1.16394,0.295555,-0.693267,0.00691805,0.00718506,0.720612,-7.38993,0.90308,0.51393,-0.706145,-0.00276427,-0.0202199,0.707773,
227.585,-7.7457,1.13638,0.295558,-0.695319,0.00722515,0.00679501,0.718632,-7.39,0.876242,0.513058,-0.707962,-0.00281624,-0.0202127,0.705956,
227.642,-7.7457,1.13638,0.295558,-0.695319,0.00722515,0.00679501,0.718632,-7.38991,0.850605,0.512222,-0.710131,-0.00287843,-0.0202039,0.703774,
227.665,-7.74832,1.10022,0.295199,-0.698469,0.00767315,0.00613633,0.715573,-7.38982,0.839882,0.51187,-0.711008,-0.00290363,-0.0202003,0.702887,
227.725,-7.7497,1.07329,0.295205,-0.700759,0.00781371,0.00586659,0.713331,-7.38957,0.813045,0.510991,-0.713253,-0.00296822,-0.0201909,0.70061,
227.785,-7.75093,1.04611,0.295209,-0.702689,0.00789626,0.00558657,0.711431,-7.38949,0.786342,0.510119,-0.71499,-0.00301833,-0.0201835,0.698837,
227.845,-7.752,1.01892,0.295201,-0.704374,0.00795031,0.00528954,0.709764,-7.38921,0.759378,0.509234,-0.716607,-0.0030651,-0.0201764,0.697178,
227.905,-7.75292,0.991731,0.295179,-0.706809,0.00798442,0.00498405,0.707342,-7.38879,0.73205,0.508335,-0.71899,-0.00313417,-0.0201658,0.694721,
227.963,-7.75369,0.965084,0.295097,-0.708612,0.00795654,0.00475666,0.705537,-7.38834,0.705255,0.507451,-0.720767,-0.00318581,-0.0201577,0.692877,
227.986,-7.75369,0.965084,0.295097,-0.708612,0.00795654,0.00475666,0.705537,-7.38811,0.694258,0.507087,-0.721561,-0.00320892,-0.0201541,0.69205,
228.046,-7.75489,0.926699,0.294631,-0.711848,0.00781636,0.00440255,0.702276,-7.38761,0.666558,0.506173,-0.723828,-0.00327503,-0.0201434,0.689679,
228.104,-7.75519,0.900197,0.29455,-0.713659,0.00771259,0.00429599,0.700438,-7.38717,0.640075,0.505301,-0.725476,-0.0033232,-0.0201355,0.687945,
228.126,-7.7557,0.88955,0.294147,-0.714484,0.00758492,0.00423598,0.699598,-7.38686,0.629799,0.504958,-0.726166,-0.00334341,-0.0201322,0.687217,
228.186,-7.7558,0.861993,0.29405,-0.716683,0.0074829,0.00414517,0.697347,-7.38607,0.60257,0.504052,-0.728246,-0.00340443,-0.020122,0.685012,
228.244,-7.7558,0.861993,0.29405,-0.716683,0.0074829,0.00414517,0.697347,-7.38539,0.576416,0.503184,-0.730285,-0.00346442,-0.0201117,0.682837,
228.266,-7.75607,0.824885,0.293524,-0.719912,0.00732585,0.00402658,0.694015,-7.38502,0.566388,0.502849,-0.731088,-0.00348808,-0.0201076,0.681978,
228.324,-7.75571,0.798593,0.293424,-0.721869,0.00727481,0.00396416,0.69198,-7.38422,0.539956,0.501969,-0.732892,-0.00354132,-0.0200983,0.680039,
228.347,-7.75589,0.78796,0.293034,-0.722602,0.00723906,0.00394553,0.691215,-7.38373,0.529246,0.501608,-0.733536,-0.00356036,-0.0200949,0.679344,
228.404,-7.75528,0.761783,0.292961,-0.724078,0.00722209,0.00393821,0.689669,-7.38274,0.502689,0.500719,-0.734893,-0.00360054,-0.0200878,0.677876,
228.426,-7.75543,0.75151,0.292572,-0.724827,0.00723375,0.00390634,0.688882,-7.38218,0.492552,0.500375,-0.73553,-0.00361942,-0.0200844,0.677185,
228.486,-7.75462,0.72432,0.292517,-0.726828,0.00726596,0.00385296,0.686771,-7.38104,0.464973,0.499449,-0.737387,-0.00367458,-0.0200744,0.675162,
228.544,-7.75376,0.697804,0.292415,-0.728094,0.00730061,0.00379003,0.685427,-7.37952,0.438493,0.49855,-0.738655,-0.0037123,-0.0200674,0.673775,
228.566,-7.75381,0.687682,0.292037,-0.72867,0.00733491,0.00373765,0.684816,-7.37878,0.428277,0.498199,-0.739193,-0.00372835,-0.0200645,0.673184,
228.624,-7.75381,0.687682,0.292037,-0.72867,0.00733491,0.00373765,0.684816,-7.37698,0.401485,0.497282,-0.740746,-0.00377468,-0.0200558,0.671475,
228.646,-7.75283,0.651291,0.291574,-0.730559,0.00741219,0.00358093,0.6828,-7.37618,0.391048,0.496923,-0.741255,-0.00378987,-0.0200529,0.670914,
228.704,-7.75283,0.651291,0.291574,-0.730559,0.00741219,0.00358093,0.6828,-7.37468,0.364111,0.496009,-0.740403,-0.00376442,-0.0200577,0.671854,
228.727,-7.7517,0.614724,0.291164,-0.72942,0.00749092,0.00344967,0.684016,-7.37421,0.353541,0.495654,-0.740126,-0.00375617,-0.0200593,0.672158,
228.787,-7.75062,0.58776,0.29112,-0.728991,0.00752661,0.0034077,0.684473,-7.37303,0.326357,0.494739,-0.739514,-0.0037379,-0.0200627,0.672832,
228.845,-7.74965,0.561314,0.291063,-0.728577,0.00757167,0.00334183,0.684914,-7.37162,0.299993,0.493846,-0.73899,-0.00372228,-0.0200656,0.673408,
228.867,-7.74977,0.551252,0.290705,-0.728262,0.00763756,0.00327572,0.685248,-7.37098,0.28997,0.493504,-0.738686,-0.00371323,-0.0200673,0.673741,
228.925,-7.74888,0.524985,0.290637,-0.727308,0.00770233,0.00321123,0.686261,-7.36935,0.263823,0.492613,-0.737696,-0.00368377,-0.0200727,0.674824,
228.947,-7.74905,0.514616,0.290285,-0.727031,0.00775914,0.00316542,0.686553,-7.36849,0.253481,0.492255,-0.737466,-0.00367691,-0.0200739,0.675076,
229.005,-7.74824,0.488306,0.290237,-0.726622,0.00778236,0.00310863,0.686986,-7.36659,0.226795,0.491339,-0.737076,-0.00366534,-0.0200761,0.675501,
229.028,-7.74844,0.477194,0.289898,-0.72643,0.00777721,0.00307149,0.68719,-7.36536,0.21579,0.490951,-0.737068,-0.00366509,-0.0200761,0.675511,
229.087,-7.74769,0.450348,0.289854,-0.726258,0.00774565,0.00305226,0.687372,-7.36277,0.188354,0.489994,-0.737169,-0.0036681,-0.0200756,0.6754,
229.147,-7.74701,0.422733,0.289786,-0.725728,0.00768733,0.00303396,0.687932,-7.3596,0.160179,0.488998,-0.73713,-0.00366694,-0.0200758,0.675442,
229.205,-7.74701,0.422733,0.289786,-0.725728,0.00768733,0.00303396,0.687932,-7.35743,0.132645,0.488049,-0.736529,-0.0036491,-0.020079,0.676098,
229.227,-7.74684,0.385691,0.289319,-0.724423,0.00751456,0.00289476,0.689309,-7.35695,0.122392,0.487703,-0.736071,-0.00363549,-0.0200815,0.676597,
229.285,-7.74637,0.359297,0.289225,-0.723359,0.00741778,0.00281895,0.690427,-7.35492,0.0950264,0.486762,-0.735126,-0.00360744,-0.0200865,0.677624,
229.308,-7.74677,0.348485,0.288862,-0.722898,0.00732124,0.00272112,0.69091,-7.35399,0.0838322,0.486375,-0.734758,-0.00359655,-0.0200885,0.678022,
229.368,-7.74637,0.321166,0.288765,-0.722208,0.00724839,0.00261749,0.691633,-7.35187,0.055392,0.485397,-0.734191,-0.00357975,-0.0200915,0.678636,
229.428,-7.74605,0.293921,0.288654,-0.721402,0.00716732,0.00251146,0.692475,-7.35004,0.0274107,0.484441,-0.733463,-0.00355822,-0.0200953,0.679423,
229.488,-7.74581,0.266482,0.288536,-0.720582,0.00709408,0.00243796,0.693329,-7.34874,-0.00023857,0.483509,-0.73255,-0.00353124,-0.0201001,0.680407,
229.548,-7.74572,0.239141,0.288389,-0.71982,0.00705203,0.00239122,0.69412,-7.34823,-0.0265369,0.48264,-0.731492,-0.00349999,-0.0201055,0.681545,
229.606,-7.7457,0.213012,0.288248,-0.719174,0.00703122,0.00236293,0.69479,-7.34637,-0.0530496,0.481731,-0.730865,-0.00348152,-0.0201088,0.682217,
229.629,-7.74637,0.202464,0.28785,-0.718688,0.00703,0.00236761,0.695293,-7.34565,-0.063432,0.481375,-0.730448,-0.00346922,-0.0201109,0.682664,
229.689,-7.7464,0.175839,0.287732,-0.717793,0.00706903,0.00239119,0.696217,-7.34383,-0.0905002,0.480449,-0.729539,-0.00344247,-0.0201155,0.683634,
229.749,-7.74651,0.148974,0.287602,-0.717329,0.00720122,0.00241093,0.696693,-7.34208,-0.117665,0.479522,-0.729062,-0.00342842,-0.0201179,0.684144,
229.809,-7.74658,0.122092,0.28751,-0.717329,0.00720122,0.00241093,0.696693,-7.34033,-0.14521,0.478582,-0.728257,-0.00340476,-0.0201219,0.685001,
229.868,-7.74677,0.0952903,0.287401,-0.716044,0.00759022,0.00246136,0.698009,-7.33867,-0.17251,0.477652,-0.727771,-0.00339048,-0.0201243,0.685517,
229.926,-7.74677,0.0952903,0.287401,-0.716044,0.00759022,0.00246136,0.698009,-7.3371,-0.198976,0.476752,-0.727202,-0.0033738,-0.0201271,0.68612,
229.949,-7.7477,0.0590939,0.286903,-0.71537,0.00816426,0.00241748,0.698694,-7.33649,-0.209424,0.476397,-0.727082,-0.00337028,-0.0201277,0.686247,
