time,px,py,pz,qw,qx,qy,qz,pxHat,pyHat,pzHat,qwHat,qxHat,qyHat,qzHat,mode,
525.553,-1.03314,-3.32886,0.246079,0.999502,0.00851418,-0.0121667,0.0278553,-0.304492,-3.22557,0.197287,0.998973,0.0150456,0.0126057,0.0408364,0,
525.575,-1.0032,-3.32752,0.243952,0.999495,0.00755158,-0.0118511,0.0284856,-0.294312,-3.22473,0.197042,0.998963,0.0150487,0.012602,0.0410816,0,
525.633,-0.975895,-3.32597,0.244612,0.99948,0.00754521,-0.0118551,0.0290224,-0.267717,-3.22253,0.196403,0.99894,0.0150557,0.0125936,0.0416367,0,
525.655,-0.965656,-3.32537,0.24486,0.999472,0.00754202,-0.0118572,0.0292914,-0.257745,-3.22169,0.196164,0.998929,0.0150591,0.0125896,0.0419038,0,
525.713,-0.941801,-3.32432,0.244173,0.999491,0.00616801,-0.0116429,0.0290606,-0.231091,-3.21944,0.195524,0.998926,0.0150601,0.0125884,0.0419848,0,
525.736,-0.933901,-3.32404,0.243003,0.999508,0.00511762,-0.0114442,0.0287423,-0.220604,-3.21856,0.195273,0.998928,0.0150593,0.0125894,0.0419183,0,
525.796,-0.909075,-3.32266,0.242332,0.999515,0.00446392,-0.0112977,0.0286616,-0.19315,-3.21624,0.194615,0.998926,0.0150598,0.0125888,0.0419605,0,
525.854,-0.881867,-3.3211,0.242954,0.99954,0.00447367,-0.0112939,0.0277987,-0.166671,-3.214,0.19398,0.998961,0.0150493,0.0126014,0.0411247,0,
525.876,-0.871457,-3.32052,0.243192,0.999553,0.00447894,-0.0112918,0.0273318,-0.15655,-3.21316,0.193736,0.99898,0.0150435,0.0126083,0.0406669,0,
525.936,-0.84683,-3.31899,0.242398,0.999542,0.0044015,-0.0112048,0.0277598,-0.129121,-3.21091,0.193077,0.998964,0.0150485,0.0126022,0.0410662,0,
525.994,-0.823167,-3.31754,0.241678,0.999523,0.00425846,-0.0111131,0.0284911,-0.102685,-3.20873,0.192441,0.998932,0.0150581,0.0125908,0.0418282,0,
526.017,-0.812275,-3.31692,0.241923,0.999518,0.00425644,-0.0111139,0.0286732,-0.092102,-3.20783,0.192187,0.998924,0.0150607,0.0125877,0.0420288,0,
526.077,-0.784269,-3.31532,0.242553,0.999517,0.00425621,-0.0111139,0.0286941,-0.0648275,-3.20553,0.191534,0.998922,0.0150613,0.012587,0.0420755,0,
526.137,-0.755941,-3.31369,0.243191,0.999493,0.0042469,-0.0111175,0.0295309,-0.0372729,-3.20319,0.190873,0.998887,0.0150715,0.0125747,0.0428919,0,
526.197,-0.727373,-3.312,0.243834,0.999474,0.00423986,-0.0111202,0.0301635,-0.00948431,-3.20079,0.190208,0.998859,0.0150798,0.0125648,0.0435484,0,
526.254,-0.727373,-3.312,0.243834,0.999474,0.00423986,-0.0111202,0.0301635,0.0168447,-3.19848,0.189579,0.998848,0.0150828,0.0125612,0.0437871,0,
526.276,-0.696732,-3.3101,0.243744,0.999467,0.00416476,-0.0110868,0.0304364,0.0271145,-3.19757,0.189334,0.998844,0.015084,0.0125597,0.0438846,0,
